timestamp,asset_id,asset_type,sf6_pressure_bar,busbar_temp_c,busbar_delta_t,voltage_stability_pu,overall_status
2024-01-04 15:10:00,SUB-03,Substation,5.737,30.98,5.98,1.0005,Normal
2024-01-04 15:15:00,SUB-01,Substation,5.821,32.03,7.03,0.9952,Normal
2024-01-04 15:20:00,SUB-02,Substation,5.816,32.15,7.15,1.0084,Normal
2024-01-04 15:25:00,SUB-03,Substation,5.778,32.01,7.01,1.008,Normal
2024-01-04 15:30:00,SUB-01,Substation,5.747,32.94,7.94,1.0152,Normal
2024-01-04 15:35:00,SUB-02,Substation,5.71,31.5,6.5,0.9929,Normal
2024-01-04 15:40:00,SUB-03,Substation,5.634,31.81,6.81,1.0008,Normal
2024-01-04 15:45:00,SUB-01,Substation,5.569,32.67,7.67,1.0023,Warning
2024-01-04 15:50:00,SUB-02,Substation,5.645,31.49,6.49,0.9963,Normal
2024-01-04 15:55:00,SUB-03,Substation,5.672,31.98,6.98,0.9911,Normal
2024-01-04 16:00:00,SUB-01,Substation,5.652,32.01,7.01,0.9929,Normal
2024-01-04 16:05:00,SUB-02,Substation,5.642,31.31,6.31,0.9943,Normal
2024-01-04 16:10:00,SUB-03,Substation,5.663,32.17,7.17,1.0024,Normal
2024-01-04 16:15:00,SUB-01,Substation,5.623,32.04,7.04,1.0059,Warning
2024-01-04 16:20:00,SUB-02,Substation,5.663,32.37,7.37,1.0012,Normal
2024-01-04 16:25:00,SUB-03,Substation,5.645,32.03,7.03,1.0008,Normal
2024-01-04 16:30:00,SUB-01,Substation,5.684,31.94,6.94,0.987,Normal
2024-01-04 16:35:00,SUB-02,Substation,5.769,32.48,7.48,1.0024,Normal
2024-01-04 16:40:00,SUB-03,Substation,5.741,31.49,6.49,1.0086,Warning
2024-01-04 16:45:00,SUB-01,Substation,5.677,31.75,6.75,0.9994,Normal
2024-01-04 16:50:00,SUB-02,Substation,5.616,32.43,7.43,1.0013,Normal
2024-01-04 16:55:00,SUB-03,Substation,5.593,32.56,7.56,0.9976,Warning
2024-01-04 17:00:00,SUB-01,Substation,5.649,32.71,7.71,0.9953,Warning
2024-01-04 17:05:00,SUB-02,Substation,5.595,32.55,7.55,0.9862,Warning
2024-01-04 17:10:00,SUB-03,Substation,5.569,31.54,6.54,1.0004,Warning
2024-01-04 17:15:00,SUB-01,Substation,5.638,31.83,6.83,0.9996,Normal
2024-01-04 17:20:00,SUB-02,Substation,5.587,32.02,7.02,0.9923,Warning
2024-01-04 17:25:00,SUB-03,Substation,5.562,31.53,6.53,0.9997,Warning
2024-01-04 17:30:00,SUB-01,Substation,5.533,31.72,6.72,1.005,Warning
2024-01-04 17:35:00,SUB-02,Substation,5.479,31.92,6.92,0.9989,Warning
2024-01-04 17:40:00,SUB-03,Substation,5.543,32.19,7.19,0.9938,Warning
2024-01-04 17:45:00,SUB-01,Substation,5.563,31.17,6.17,1.0054,Warning
2024-01-04 17:50:00,SUB-02,Substation,5.637,31.59,6.59,0.9976,Normal
2024-01-04 17:55:00,SUB-03,Substation,5.637,31.94,6.94,0.9997,Normal
2024-01-04 18:00:00,SUB-01,Substation,5.704,32.4,7.4,1.0,Normal
2024-01-04 18:05:00,SUB-02,Substation,5.691,31.95,6.95,1.0061,Normal
2024-01-04 18:10:00,SUB-03,Substation,5.741,32.25,7.25,0.9956,Normal
2024-01-04 18:15:00,SUB-01,Substation,5.835,31.52,6.52,0.9951,Normal
2024-01-04 18:20:00,SUB-02,Substation,5.77,31.98,6.98,0.9925,Normal
2024-01-04 18:25:00,SUB-03,Substation,5.7,32.04,7.04,0.9992,Normal
2024-01-04 18:30:00,SUB-01,Substation,5.698,30.93,5.93,0.9916,Normal
2024-01-04 18:35:00,SUB-02,Substation,5.679,30.79,5.79,0.9979,Normal
2024-01-04 18:40:00,SUB-03,Substation,5.709,32.45,7.45,0.9887,Normal
2024-01-04 18:45:00,SUB-01,Substation,5.687,31.44,6.44,0.999,Normal
2024-01-04 18:50:00,SUB-02,Substation,5.671,31.55,6.55,0.9936,Normal
2024-01-04 18:55:00,SUB-03,Substation,5.688,32.23,7.23,0.997,Normal
2024-01-04 19:00:00,SUB-01,Substation,5.726,31.38,6.38,0.9875,Normal
2024-01-04 19:05:00,SUB-02,Substation,5.628,32.93,7.93,1.0068,Normal
2024-01-04 19:10:00,SUB-03,Substation,5.585,31.81,6.81,0.9998,Warning
2024-01-04 19:15:00,SUB-01,Substation,5.589,31.79,6.79,1.0026,Warning
2024-01-04 19:20:00,SUB-02,Substation,5.568,31.64,6.64,0.9953,Warning
2024-01-04 19:25:00,SUB-03,Substation,5.556,32.19,7.19,1.0067,Warning
2024-01-04 19:30:00,SUB-01,Substation,5.564,32.31,7.31,1.0058,Warning
2024-01-04 19:35:00,SUB-02,Substation,5.524,31.87,6.87,0.9928,Warning
2024-01-04 19:40:00,SUB-03,Substation,5.546,31.19,6.19,0.998,Warning
2024-01-04 19:45:00,SUB-01,Substation,5.561,32.16,7.16,0.9964,Warning
2024-01-04 19:50:00,SUB-02,Substation,5.547,31.67,6.67,1.005,Warning
2024-01-04 19:55:00,SUB-03,Substation,5.498,32.27,7.27,1.0032,Critical
2024-01-04 20:00:00,SUB-01,Substation,5.539,31.6,6.6,0.993,Warning
2024-01-04 20:05:00,SUB-02,Substation,5.538,32.51,7.51,0.9969,Warning
2024-01-04 20:10:00,SUB-03,Substation,5.48,31.76,6.76,0.9916,Warning
2024-01-04 20:15:00,SUB-01,Substation,5.559,32.0,7.0,1.0042,Warning
2024-01-04 20:20:00,SUB-02,Substation,5.585,31.93,6.93,1.004,Warning
2024-01-04 20:25:00,SUB-03,Substation,5.543,32.2,7.2,0.9922,Warning
2024-01-04 20:30:00,SUB-01,Substation,5.559,31.63,6.63,0.9954,Warning
2024-01-04 20:35:00,SUB-02,Substation,5.628,31.44,6.44,0.9969,Normal
2024-01-04 20:40:00,SUB-03,Substation,5.641,32.64,7.64,0.9998,Normal
2024-01-04 20:45:00,SUB-01,Substation,5.518,31.68,6.68,1.0078,Warning
2024-01-04 20:50:00,SUB-02,Substation,5.498,31.61,6.61,0.9897,Warning
2024-01-04 20:55:00,SUB-03,Substation,5.492,32.52,7.52,0.9991,Warning
2024-01-04 21:00:00,SUB-01,Substation,5.467,31.95,6.95,0.999,Warning
2024-01-04 21:05:00,SUB-02,Substation,5.451,32.13,7.13,0.9862,Warning
2024-01-04 21:10:00,SUB-03,Substation,5.39,30.99,5.99,0.9872,Warning
2024-01-04 21:15:00,SUB-01,Substation,5.353,32.46,7.46,0.9864,Warning
2024-01-04 21:20:00,SUB-02,Substation,5.381,32.19,7.19,0.9913,Warning
2024-01-04 21:25:00,SUB-03,Substation,5.359,31.29,6.29,0.9867,Warning
2024-01-04 21:30:00,SUB-01,Substation,5.308,32.15,7.15,0.9822,Warning
2024-01-04 21:35:00,SUB-02,Substation,5.392,31.85,6.85,0.993,Warning
2024-01-04 21:40:00,SUB-03,Substation,5.37,32.03,7.03,0.9959,Warning
2024-01-04 21:45:00,SUB-01,Substation,5.316,32.16,7.16,0.9816,Warning
2024-01-04 21:50:00,SUB-02,Substation,5.316,31.8,6.8,0.9873,Critical
2024-01-04 21:55:00,SUB-03,Substation,5.343,32.56,7.56,0.9856,Warning
2024-01-04 22:00:00,SUB-01,Substation,5.427,31.27,6.27,0.9949,Warning
2024-01-04 22:05:00,SUB-02,Substation,5.384,31.68,6.68,0.9826,Warning
2024-01-04 22:10:00,SUB-03,Substation,5.342,32.01,7.01,0.9942,Warning
2024-01-04 22:15:00,SUB-01,Substation,5.368,31.76,6.76,0.9925,Warning
2024-01-04 22:20:00,SUB-02,Substation,5.379,32.29,7.29,0.9948,Warning
2024-01-04 22:25:00,SUB-03,Substation,5.353,31.69,6.69,0.9822,Warning
2024-01-04 22:30:00,SUB-01,Substation,5.378,31.59,6.59,0.9947,Warning
2024-01-04 22:35:00,SUB-02,Substation,5.386,32.28,7.28,0.9847,Warning
2024-01-04 22:40:00,SUB-03,Substation,5.391,32.9,7.9,0.9842,Warning
2024-01-04 22:45:00,SUB-01,Substation,5.415,32.42,7.42,1.0007,Warning
2024-01-04 22:50:00,SUB-02,Substation,5.49,32.05,7.05,0.9905,Warning
2024-01-04 22:55:00,SUB-03,Substation,5.485,31.69,6.69,0.9933,Warning
2024-01-04 23:00:00,SUB-01,Substation,5.516,32.45,7.45,0.9891,Warning
2024-01-04 23:05:00,SUB-02,Substation,5.48,31.23,6.23,0.9968,Warning
2024-01-04 23:10:00,SUB-03,Substation,5.517,32.24,7.24,1.008,Warning
2024-01-04 23:15:00,SUB-01,Substation,5.533,31.42,6.42,0.9962,Warning
2024-01-04 23:20:00,SUB-02,Substation,5.654,32.49,7.49,1.0007,Normal
2024-01-04 23:25:00,SUB-03,Substation,5.606,31.92,6.92,1.0047,Normal
2024-01-04 23:30:00,SUB-01,Substation,5.588,31.75,6.75,1.0046,Warning
2024-01-04 23:35:00,SUB-02,Substation,5.475,31.47,6.47,0.9853,Warning
2024-01-04 23:40:00,SUB-03,Substation,5.496,31.89,6.89,0.98,Warning
2024-01-04 23:45:00,SUB-01,Substation,5.549,32.04,7.04,0.9873,Warning
2024-01-04 23:50:00,SUB-02,Substation,5.583,32.12,7.12,1.0003,Warning
2024-01-04 23:55:00,SUB-03,Substation,5.628,31.97,6.97,1.0026,Normal
2024-01-05 00:00:00,SUB-01,Substation,5.637,32.09,7.09,0.9982,Normal
2024-01-05 00:05:00,SUB-02,Substation,5.559,32.77,7.77,1.0005,Warning
2024-01-05 00:10:00,SUB-03,Substation,5.512,32.32,7.32,1.0025,Warning
2024-01-05 00:15:00,SUB-01,Substation,5.54,32.28,7.28,1.0096,Warning
2024-01-05 00:20:00,SUB-02,Substation,5.504,32.07,7.07,0.9956,Warning
2024-01-05 00:25:00,SUB-03,Substation,5.503,31.73,6.73,0.9941,Warning
2024-01-05 00:30:00,SUB-01,Substation,5.54,31.69,6.69,1.0013,Warning
2024-01-05 00:35:00,SUB-02,Substation,5.526,31.62,6.62,0.9971,Warning
2024-01-05 00:40:00,SUB-03,Substation,5.591,32.24,7.24,1.0005,Warning
2024-01-05 00:45:00,SUB-01,Substation,5.663,31.62,6.62,1.0042,Normal
2024-01-05 00:50:00,SUB-02,Substation,5.754,31.96,6.96,0.9828,Normal
2024-01-05 00:55:00,SUB-03,Substation,5.664,31.59,6.59,1.0084,Normal
2024-01-05 01:00:00,SUB-01,Substation,5.644,32.62,7.62,1.0032,Normal
2024-01-05 01:05:00,SUB-02,Substation,5.615,32.33,7.33,0.9953,Normal
2024-01-05 01:10:00,SUB-03,Substation,5.608,31.89,6.89,1.0074,Normal
2024-01-05 01:15:00,SUB-01,Substation,5.55,32.18,7.18,0.9981,Warning
2024-01-05 01:20:00,SUB-02,Substation,5.55,31.92,6.92,1.0048,Warning
2024-01-05 01:25:00,SUB-03,Substation,5.466,32.47,7.47,0.9978,Warning
2024-01-05 01:30:00,SUB-01,Substation,5.456,32.03,7.03,0.9914,Warning
2024-01-05 01:35:00,SUB-02,Substation,5.453,32.29,7.29,0.9868,Warning
2024-01-05 01:40:00,SUB-03,Substation,5.541,31.62,6.62,0.9887,Warning
2024-01-05 01:45:00,SUB-01,Substation,5.526,32.52,7.52,0.9923,Warning
2024-01-05 01:50:00,SUB-02,Substation,5.548,32.17,7.17,0.9969,Warning
2024-01-05 01:55:00,SUB-03,Substation,5.552,33.22,8.22,1.0005,Warning
2024-01-05 02:00:00,SUB-01,Substation,5.573,31.22,6.22,1.0058,Warning
2024-01-05 02:05:00,SUB-02,Substation,5.537,31.84,6.84,0.996,Warning
2024-01-05 02:10:00,SUB-03,Substation,5.595,31.72,6.72,1.001,Warning
2024-01-05 02:15:00,SUB-01,Substation,5.645,32.08,7.08,0.9961,Normal
2024-01-05 02:20:00,SUB-02,Substation,5.597,31.79,6.79,1.0005,Warning
2024-01-05 02:25:00,SUB-03,Substation,5.541,31.02,6.02,0.9887,Warning
2024-01-05 02:30:00,SUB-01,Substation,5.481,32.7,7.7,0.9966,Warning
2024-01-05 02:35:00,SUB-02,Substation,5.429,31.78,6.78,0.9822,Warning
2024-01-05 02:40:00,SUB-03,Substation,5.436,31.98,6.98,0.9985,Warning
2024-01-05 02:45:00,SUB-01,Substation,5.436,33.11,8.11,1.0039,Warning
2024-01-05 02:50:00,SUB-02,Substation,5.465,31.63,6.63,0.991,Warning
2024-01-05 02:55:00,SUB-03,Substation,5.498,31.38,6.38,0.9904,Warning
2024-01-05 03:00:00,SUB-01,Substation,5.462,31.91,6.91,0.9916,Warning
2024-01-05 03:05:00,SUB-02,Substation,5.497,32.86,7.86,0.9875,Warning
2024-01-05 03:10:00,SUB-03,Substation,5.496,31.98,6.98,0.983,Warning
2024-01-05 03:15:00,SUB-01,Substation,5.402,32.14,7.14,0.9831,Warning
2024-01-05 03:20:00,SUB-02,Substation,5.354,32.46,7.46,0.9872,Warning
2024-01-05 03:25:00,SUB-03,Substation,5.327,31.41,6.41,0.9752,Warning
2024-01-05 03:30:00,SUB-01,Substation,5.308,31.59,6.59,0.9883,Warning
2024-01-05 03:35:00,SUB-02,Substation,5.235,32.18,7.18,0.9806,Warning
2024-01-05 03:40:00,SUB-03,Substation,5.23,32.39,7.39,0.9766,Warning
2024-01-05 03:45:00,SUB-01,Substation,5.165,30.77,5.77,0.9821,Critical
2024-01-05 03:50:00,SUB-02,Substation,5.243,32.54,7.54,0.9916,Warning
2024-01-05 03:55:00,SUB-03,Substation,5.154,31.45,6.45,0.9767,Warning
2024-01-05 04:00:00,SUB-01,Substation,5.215,32.3,7.3,0.979,Warning
2024-01-05 04:05:00,SUB-02,Substation,5.147,32.04,7.04,0.9754,Warning
2024-01-05 04:10:00,SUB-03,Substation,5.133,31.54,6.54,0.9737,Warning
2024-01-05 04:15:00,SUB-01,Substation,5.124,32.4,7.4,0.9786,Warning
2024-01-05 04:20:00,SUB-02,Substation,5.141,32.53,7.53,0.9824,Warning
2024-01-05 04:25:00,SUB-03,Substation,5.169,32.67,7.67,0.9854,Warning
2024-01-05 04:30:00,SUB-01,Substation,5.144,32.32,7.32,0.9788,Warning
2024-01-05 04:35:00,SUB-02,Substation,5.095,33.26,8.26,0.978,Warning
2024-01-05 04:40:00,SUB-03,Substation,5.142,31.17,6.17,0.981,Warning
2024-01-05 04:45:00,SUB-01,Substation,5.236,31.59,6.59,0.9896,Warning
2024-01-05 04:50:00,SUB-02,Substation,5.279,32.3,7.3,0.9844,Warning
2024-01-05 04:55:00,SUB-03,Substation,5.289,31.63,6.63,0.9869,Warning
2024-01-05 05:00:00,SUB-01,Substation,5.282,31.73,6.73,0.9903,Warning
2024-01-05 05:05:00,SUB-02,Substation,5.313,32.23,7.23,1.0045,Warning
2024-01-05 05:10:00,SUB-03,Substation,5.317,31.81,6.81,0.9855,Warning
2024-01-05 05:15:00,SUB-01,Substation,5.377,31.93,6.93,0.9893,Warning
2024-01-05 05:20:00,SUB-02,Substation,5.305,32.43,7.43,0.9851,Warning
2024-01-05 05:25:00,SUB-03,Substation,5.327,32.83,7.83,0.9912,Warning
2024-01-05 05:30:00,SUB-01,Substation,5.332,31.8,6.8,0.9836,Warning
2024-01-05 05:35:00,SUB-02,Substation,5.343,32.44,7.44,0.9886,Warning
2024-01-05 05:40:00,SUB-03,Substation,5.39,32.0,7.0,0.987,Warning
2024-01-05 05:45:00,SUB-01,Substation,5.384,31.97,6.97,0.9865,Warning
2024-01-05 05:50:00,SUB-02,Substation,5.362,32.57,7.57,0.9936,Warning
2024-01-05 05:55:00,SUB-03,Substation,5.376,31.93,6.93,0.9888,Warning
2024-01-05 06:00:00,SUB-01,Substation,5.34,32.04,7.04,0.9883,Warning
2024-01-05 06:05:00,SUB-02,Substation,5.418,31.6,6.6,0.9805,Warning
2024-01-05 06:10:00,SUB-03,Substation,5.352,31.66,6.66,0.9881,Warning
2024-01-05 06:15:00,SUB-01,Substation,5.467,31.69,6.69,0.9989,Warning
2024-01-05 06:20:00,SUB-02,Substation,5.485,31.9,6.9,1.006,Warning
2024-01-05 06:25:00,SUB-03,Substation,5.495,31.76,6.76,0.9961,Warning
2024-01-05 06:30:00,SUB-01,Substation,5.456,31.88,6.88,0.9961,Warning
2024-01-05 06:35:00,SUB-02,Substation,5.382,32.45,7.45,0.9938,Warning
2024-01-05 06:40:00,SUB-03,Substation,5.398,31.15,6.15,0.9939,Warning
2024-01-05 06:45:00,SUB-01,Substation,5.384,31.58,6.58,0.9885,Warning
2024-01-05 06:50:00,SUB-02,Substation,5.363,32.29,7.29,0.9827,Warning
2024-01-05 06:55:00,SUB-03,Substation,5.362,32.49,7.49,0.9872,Warning
2024-01-05 07:00:00,SUB-01,Substation,5.39,32.91,7.91,0.9909,Warning
2024-01-05 07:05:00,SUB-02,Substation,5.352,32.72,7.72,0.996,Warning
2024-01-05 07:10:00,SUB-03,Substation,5.276,31.74,6.74,0.9777,Warning
2024-01-05 07:15:00,SUB-01,Substation,5.193,32.05,7.05,0.9782,Warning
2024-01-05 07:20:00,SUB-02,Substation,5.244,32.66,7.66,0.9825,Warning
2024-01-05 07:25:00,SUB-03,Substation,5.289,31.87,6.87,0.9777,Warning
2024-01-05 07:30:00,SUB-01,Substation,5.247,32.18,7.18,0.9772,Warning
2024-01-05 07:35:00,SUB-02,Substation,5.275,32.19,7.19,0.9888,Warning
2024-01-05 07:40:00,SUB-03,Substation,5.339,31.69,6.69,0.9939,Warning
2024-01-05 07:45:00,SUB-01,Substation,5.309,31.88,6.88,0.9782,Warning
2024-01-05 07:50:00,SUB-02,Substation,5.344,32.65,7.65,0.983,Warning
2024-01-05 07:55:00,SUB-03,Substation,5.323,32.21,7.21,0.9901,Warning
2024-01-05 08:00:00,SUB-01,Substation,5.289,32.16,7.16,0.9882,Warning
2024-01-05 08:05:00,SUB-02,Substation,5.314,31.59,6.59,0.9972,Warning
2024-01-05 08:10:00,SUB-03,Substation,5.374,32.4,7.4,0.9926,Warning
2024-01-05 08:15:00,SUB-01,Substation,5.403,31.44,6.44,0.9853,Warning
2024-01-05 08:20:00,SUB-02,Substation,5.466,32.28,7.28,0.982,Warning
2024-01-05 08:25:00,SUB-03,Substation,5.445,32.14,7.14,0.9851,Warning
2024-01-05 08:30:00,SUB-01,Substation,5.493,31.64,6.64,0.9867,Warning
2024-01-05 08:35:00,SUB-02,Substation,5.63,32.1,7.1,1.0067,Normal
2024-01-05 08:40:00,SUB-03,Substation,5.614,32.15,7.15,1.0027,Normal
2024-01-05 08:45:00,SUB-01,Substation,5.54,32.07,7.07,1.0014,Warning
2024-01-05 08:50:00,SUB-02,Substation,5.529,32.2,7.2,0.9806,Warning
2024-01-05 08:55:00,SUB-03,Substation,5.575,32.38,7.38,1.0037,Warning
2024-01-05 09:00:00,SUB-01,Substation,5.573,31.85,6.85,0.9869,Warning
2024-01-05 09:05:00,SUB-02,Substation,5.521,32.1,7.1,0.9984,Warning
2024-01-05 09:10:00,SUB-03,Substation,5.627,31.81,6.81,1.0011,Normal
2024-01-05 09:15:00,SUB-01,Substation,5.581,32.45,7.45,1.0135,Warning
2024-01-05 09:20:00,SUB-02,Substation,5.536,32.06,7.06,0.9991,Warning
2024-01-05 09:25:00,SUB-03,Substation,5.591,31.65,6.65,0.9966,Warning
2024-01-05 09:30:00,SUB-01,Substation,5.695,31.94,6.94,1.0071,Normal
2024-01-05 09:35:00,SUB-02,Substation,5.776,32.34,7.34,1.0116,Normal
2024-01-05 09:40:00,SUB-03,Substation,5.794,31.37,6.37,0.9921,Normal
2024-01-05 09:45:00,SUB-01,Substation,5.801,32.46,7.46,1.0087,Normal
2024-01-05 09:50:00,SUB-02,Substation,5.741,32.01,7.01,0.9732,Normal
2024-01-05 09:55:00,SUB-03,Substation,5.708,31.69,6.69,1.002,Normal
2024-01-05 10:00:00,SUB-01,Substation,5.657,31.62,6.62,1.0011,Normal
2024-01-05 10:05:00,SUB-02,Substation,5.65,32.8,7.8,1.0086,Normal
2024-01-05 10:10:00,SUB-03,Substation,5.646,32.34,7.34,0.9996,Normal
2024-01-05 10:15:00,SUB-01,Substation,5.588,31.79,6.79,1.004,Warning
2024-01-05 10:20:00,SUB-02,Substation,5.53,32.01,7.01,0.9972,Warning
2024-01-05 10:25:00,SUB-03,Substation,5.52,31.35,6.35,0.9921,Warning
2024-01-05 10:30:00,SUB-01,Substation,5.516,32.32,7.32,0.9896,Warning
2024-01-05 10:35:00,SUB-02,Substation,5.488,32.11,7.11,0.9974,Warning
2024-01-05 10:40:00,SUB-03,Substation,5.475,32.2,7.2,0.9977,Warning
2024-01-05 10:45:00,SUB-01,Substation,5.45,32.26,7.26,0.9895,Warning
2024-01-05 10:50:00,SUB-02,Substation,5.424,31.38,6.38,0.9869,Warning
2024-01-05 10:55:00,SUB-03,Substation,5.555,32.31,7.31,0.9908,Warning
2024-01-05 11:00:00,SUB-01,Substation,5.604,31.56,6.56,0.9937,Normal
2024-01-05 11:05:00,SUB-02,Substation,5.631,31.22,6.22,0.9931,Normal
2024-01-05 11:10:00,SUB-03,Substation,5.622,32.42,7.42,0.9957,Normal
2024-01-05 11:15:00,SUB-01,Substation,5.7,31.27,6.27,0.9969,Normal
2024-01-05 11:20:00,SUB-02,Substation,5.658,32.21,7.21,0.989,Normal
2024-01-05 11:25:00,SUB-03,Substation,5.628,32.4,7.4,0.9914,Warning
2024-01-05 11:30:00,SUB-01,Substation,5.675,31.83,6.83,0.9976,Normal
2024-01-05 11:35:00,SUB-02,Substation,5.664,31.76,6.76,0.9996,Normal
2024-01-05 11:40:00,SUB-03,Substation,5.692,32.33,7.33,0.9998,Normal
2024-01-05 11:45:00,SUB-01,Substation,5.742,31.75,6.75,1.0027,Normal
2024-01-05 11:50:00,SUB-02,Substation,5.771,32.09,7.09,0.996,Normal
2024-01-05 11:55:00,SUB-03,Substation,5.74,32.02,7.02,0.9955,Normal
2024-01-05 12:00:00,SUB-01,Substation,5.817,31.64,6.64,1.0048,Normal
2024-01-05 12:05:00,SUB-02,Substation,5.823,32.19,7.19,1.0046,Normal
2024-01-05 12:10:00,SUB-03,Substation,5.759,32.27,7.27,0.9947,Normal
2024-01-05 12:15:00,SUB-01,Substation,5.679,32.42,7.42,0.9982,Normal
2024-01-05 12:20:00,SUB-02,Substation,5.674,32.39,7.39,0.9992,Normal
2024-01-05 12:25:00,SUB-03,Substation,5.648,32.13,7.13,1.0021,Normal
2024-01-05 12:30:00,SUB-01,Substation,5.619,32.34,7.34,0.9902,Normal
2024-01-05 12:35:00,SUB-02,Substation,5.529,31.34,6.34,1.0008,Warning
2024-01-05 12:40:00,SUB-03,Substation,5.565,32.15,7.15,0.9938,Warning
2024-01-05 12:45:00,SUB-01,Substation,5.563,32.15,7.15,0.9899,Warning
2024-01-05 12:50:00,SUB-02,Substation,5.545,33.37,8.37,1.0054,Warning
2024-01-05 12:55:00,SUB-03,Substation,5.57,32.26,7.26,0.9991,Warning
2024-01-05 13:00:00,SUB-01,Substation,5.498,31.74,6.74,0.9876,Warning
2024-01-05 13:05:00,SUB-02,Substation,5.506,31.95,6.95,0.9906,Warning
2024-01-05 13:10:00,SUB-03,Substation,5.492,31.66,6.66,0.9867,Warning
2024-01-05 13:15:00,SUB-01,Substation,5.468,32.1,7.1,0.9918,Warning
2024-01-05 13:20:00,SUB-02,Substation,5.423,32.22,7.22,0.9948,Warning
2024-01-05 13:25:00,SUB-03,Substation,5.369,32.1,7.1,1.0054,Warning
2024-01-05 13:30:00,SUB-01,Substation,5.369,32.35,7.35,0.9821,Warning
2024-01-05 13:35:00,SUB-02,Substation,5.294,32.19,7.19,0.9859,Warning
2024-01-05 13:40:00,SUB-03,Substation,5.277,31.44,6.44,0.9771,Warning
2024-01-05 13:45:00,SUB-01,Substation,5.319,32.19,7.19,0.9915,Warning
2024-01-05 13:50:00,SUB-02,Substation,5.35,31.56,6.56,0.9945,Warning
2024-01-05 13:55:00,SUB-03,Substation,5.414,32.12,7.12,0.9987,Warning
2024-01-05 14:00:00,SUB-01,Substation,5.424,32.46,7.46,0.9911,Warning
2024-01-05 14:05:00,SUB-02,Substation,5.365,32.69,7.69,0.9827,Warning
2024-01-05 14:10:00,SUB-03,Substation,5.33,33.0,8.0,0.9826,Warning
2024-01-05 14:15:00,SUB-01,Substation,5.185,31.98,6.98,0.978,Warning
2024-01-05 14:20:00,SUB-02,Substation,5.264,31.84,6.84,1.0022,Warning
2024-01-05 14:25:00,SUB-03,Substation,5.232,31.81,6.81,0.9885,Warning
2024-01-05 14:30:00,SUB-01,Substation,5.216,31.9,6.9,0.9882,Warning
2024-01-05 14:35:00,SUB-02,Substation,5.176,31.77,6.77,0.9824,Warning
2024-01-05 14:40:00,SUB-03,Substation,5.212,32.26,7.26,0.9783,Warning
2024-01-05 14:45:00,SUB-01,Substation,5.154,33.16,8.16,0.9839,Warning
2024-01-05 14:50:00,SUB-02,Substation,5.051,31.91,6.91,0.9712,Warning
2024-01-05 14:55:00,SUB-03,Substation,5.085,32.04,7.04,0.9697,Critical
2024-01-05 15:00:00,SUB-01,Substation,5.184,32.75,7.75,0.9838,Warning
2024-01-05 15:05:00,SUB-02,Substation,5.22,31.96,6.96,0.9891,Warning
2024-01-05 15:10:00,SUB-03,Substation,5.166,31.7,6.7,0.9737,Warning
2024-01-05 15:15:00,SUB-01,Substation,5.095,31.95,6.95,0.978,Warning
2024-01-05 15:20:00,SUB-02,Substation,5.059,32.22,7.22,0.967,Critical
2024-01-05 15:25:00,SUB-03,Substation,5.111,31.81,6.81,0.9599,Warning
2024-01-05 15:30:00,SUB-01,Substation,5.131,31.5,6.5,0.9831,Critical
2024-01-05 15:35:00,SUB-02,Substation,5.119,32.4,7.4,0.9716,Critical
2024-01-05 15:40:00,SUB-03,Substation,5.073,31.86,6.86,0.9764,Warning
2024-01-05 15:45:00,SUB-01,Substation,5.095,32.45,7.45,0.9862,Warning
2024-01-05 15:50:00,SUB-02,Substation,5.095,32.06,7.06,0.9758,Warning
2024-01-05 15:55:00,SUB-03,Substation,5.087,31.39,6.39,0.9776,Warning
2024-01-05 16:00:00,SUB-01,Substation,5.133,32.87,7.87,0.9865,Warning
2024-01-05 16:05:00,SUB-02,Substation,5.163,32.07,7.07,0.9821,Warning
2024-01-05 16:10:00,SUB-03,Substation,5.197,31.71,6.71,0.9797,Warning
2024-01-05 16:15:00,SUB-01,Substation,5.325,32.06,7.06,0.9885,Warning
2024-01-05 16:20:00,SUB-02,Substation,5.294,32.42,7.42,0.9919,Warning
2024-01-05 16:25:00,SUB-03,Substation,5.301,32.22,7.22,0.9806,Warning
2024-01-05 16:30:00,SUB-01,Substation,5.31,31.6,6.6,0.9817,Warning
2024-01-05 16:35:00,SUB-02,Substation,5.259,32.1,7.1,0.9727,Warning
2024-01-05 16:40:00,SUB-03,Substation,5.321,32.0,7.0,0.9958,Warning
2024-01-05 16:45:00,SUB-01,Substation,5.351,32.28,7.28,0.9867,Warning
2024-01-05 16:50:00,SUB-02,Substation,5.316,31.71,6.71,0.992,Warning
2024-01-05 16:55:00,SUB-03,Substation,5.264,32.13,7.13,0.9834,Warning
2024-01-05 17:00:00,SUB-01,Substation,5.308,31.75,6.75,0.9873,Warning
2024-01-05 17:05:00,SUB-02,Substation,5.348,31.87,6.87,0.9933,Warning
2024-01-05 17:10:00,SUB-03,Substation,5.352,32.52,7.52,0.9807,Warning
2024-01-05 17:15:00,SUB-01,Substation,5.37,31.49,6.49,0.9976,Warning
2024-01-05 17:20:00,SUB-02,Substation,5.398,32.07,7.07,0.9842,Warning
2024-01-05 17:25:00,SUB-03,Substation,5.322,32.41,7.41,0.9895,Warning
2024-01-05 17:30:00,SUB-01,Substation,5.225,32.93,7.93,0.9817,Warning
